City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Murraysville-NC,1840013631,Murraysville,Murraysville,NC,Murraysville-NC,North Carolina,37129,New Hanover,34.2919,-77.8429,,,661.6,polygon,FALSE,America/New_York,28411
Pisgah Forest-NC,1840032970,Pisgah Forest,Pisgah Forest,NC,Pisgah Forest-NC,North Carolina,37175,Transylvania,35.2543,-82.7001,,,339.2,point,FALSE,America/New_York,28712
Middleburg-NC,1840016050,Middleburg,Middleburg,NC,Middleburg-NC,North Carolina,37181,Vance,36.3981,-78.3241,141,141,96,polygon,TRUE,America/New_York,27556
Pinebluff-NC,1840016358,Pinebluff,Pinebluff,NC,Pinebluff-NC,North Carolina,37125,Moore,35.1087,-79.4712,1464,1464,218,polygon,TRUE,America/New_York,28373
Pikeville-NC,1840016324,Pikeville,Pikeville,NC,Pikeville-NC,North Carolina,37191,Wayne,35.4975,-77.9872,693,693,380,polygon,TRUE,America/New_York,27863
Davidson-NC,1840016353,Davidson,Davidson,NC,Davidson-NC,North Carolina,37119,Mecklenburg,35.4861,-80.8272,12452,12452,835,polygon,TRUE,America/New_York,28036 28035
Ivanhoe-NC,1840013481,Ivanhoe,Ivanhoe,NC,Ivanhoe-NC,North Carolina,37163,Sampson,34.587,-78.2445,,,5.7,polygon,FALSE,America/New_York,28447
Columbus-NC,1840016404,Columbus,Columbus,NC,Columbus-NC,North Carolina,37149,Polk,35.266,-82.1985,981,981,106,polygon,TRUE,America/New_York,28722 28756
Wagram-NC,1840016502,Wagram,Wagram,NC,Wagram-NC,North Carolina,37165,Scotland,34.8891,-79.3652,801,801,212,polygon,TRUE,America/New_York,28396
Mount Holly-NC,1840014590,Mount Holly,Mount Holly,NC,Mount Holly-NC,North Carolina,37071,Gaston,35.3079,-81.0132,14495,14495,574,polygon,TRUE,America/New_York,28120 28012
Butters-NC,1840013567,Butters,Butters,NC,Butters-NC,North Carolina,37017,Bladen,34.5605,-78.8478,,,154.2,polygon,FALSE,America/New_York,28320
Mountain View-NC,1840033019,Mountain View,Mountain View,NC,Mountain View-NC,North Carolina,37035,Catawba,35.6828,-81.3684,,,330,polygon,FALSE,America/New_York,28602
Forest City-NC,1840016320,Forest City,Forest City,NC,Forest City-NC,North Carolina,37161,Rutherford,35.3339,-81.8702,25817,7305,329,polygon,TRUE,America/New_York,28043
Engelhard-NC,1840025809,Engelhard,Engelhard,NC,Engelhard-NC,North Carolina,37095,Hyde,35.5092,-76.0095,,,129.2,polygon,FALSE,America/New_York,27824
Swanquarter-NC,1840032987,Swanquarter,Swanquarter,NC,Swanquarter-NC,North Carolina,37095,Hyde,35.4109,-76.3251,,,64.3,polygon,FALSE,America/New_York,27885
Hobgood-NC,1840016061,Hobgood,Hobgood,NC,Hobgood-NC,North Carolina,37083,Halifax,36.0267,-77.394,331,331,123,polygon,TRUE,America/New_York,27843
