City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Hermantown-MN,1840006593,Hermantown,Hermantown,MN,Hermantown-MN,Minnesota,27137,St. Louis,46.8058,-92.2407,9451,9451,106,polygon,TRUE,America/Chicago,55814 55810 55811
Landfall-MN,1840007818,Landfall,Landfall,MN,Landfall-MN,Minnesota,27163,Washington,44.9505,-92.9768,730,730,4212,polygon,TRUE,America/Chicago,55128
Kerrick-MN,1840007753,Kerrick,Kerrick,MN,Kerrick-MN,Minnesota,27115,Pine,46.3385,-92.5843,63,63,24,polygon,TRUE,America/Chicago,55712 55756
Hatfield-MN,1840006797,Hatfield,Hatfield,MN,Hatfield-MN,Minnesota,27117,Pipestone,43.9547,-96.1904,57,57,7,polygon,TRUE,America/Chicago,56128 56164
Little Canada-MN,1840008936,Little Canada,Little Canada,MN,Little Canada-MN,Minnesota,27123,Ramsey,45.0244,-93.0863,10344,10344,1026,polygon,TRUE,America/Chicago,55117
Paynesville-MN,1840008875,Paynesville,Paynesville,MN,Paynesville-MN,Minnesota,27145,Stearns,45.3785,-94.7215,2487,2487,414,polygon,TRUE,America/Chicago,56362
Correll-MN,1840006696,Correll,Correll,MN,Correll-MN,Minnesota,27011,Big Stone,45.232,-96.1627,32,32,34,polygon,TRUE,America/Chicago,56227
Wood Lake-MN,1840010010,Wood Lake,Wood Lake,MN,Wood Lake-MN,Minnesota,27173,Yellow Medicine,44.6513,-95.5353,408,408,195,polygon,TRUE,America/Chicago,56297
Manhattan Beach-MN,1840008844,Manhattan Beach,Manhattan Beach,MN,Manhattan Beach-MN,Minnesota,27035,Crow Wing,46.7349,-94.1391,58,58,14,polygon,TRUE,America/Chicago,56442
Le Sueur-MN,1840007887,Le Sueur,Le Sueur,MN,Le Sueur-MN,Minnesota,27079,Le Sueur,44.4699,-93.9026,3690,3979,285,polygon,TRUE,America/Chicago,56058
Green Valley-MN,1840031814,Green Valley,Green Valley,MN,Green Valley-MN,Minnesota,27083,Lyon,44.5269,-95.7572,,,31.4,point,FALSE,America/Chicago,56258
Saint Martin-MN,1840008883,Saint Martin,Saint Martin,MN,Saint Martin-MN,Minnesota,27145,Stearns,45.5028,-94.6674,314,314,140,polygon,TRUE,America/Chicago,56376 56362
Le Center-MN,1840007886,Le Center,Le Center,MN,Le Center-MN,Minnesota,27079,Le Sueur,44.3861,-93.7322,2445,2445,625,polygon,TRUE,America/Chicago,56057
Dexter-MN,1840006831,Dexter,Dexter,MN,Dexter-MN,Minnesota,27099,Mower,43.7199,-92.7027,342,342,88,polygon,TRUE,America/Chicago,55926
